max_RSSI,std_RSSI,skew_RSSI,max_sub_min_RSSI,max_RSSI_diffs,min_RSSI_diffs,mean_RSSI_diffs,std_RSSI_diffs,skew_RSSI_diffs,max_sub_min_RSSI_diffs,mean_RSSI_diffs_abs,median_RSSI_diffs_abs,std_RSSI_diffs_abs,max_sub_min_RSSI_diffs_abs,max_RSSI_median_dist,mean_RSSI_median_dist,median_RSSI_median_dist,std_RSSI_median_dist,max_sub_min_RSSI_median_dist,max_count_same_value_RSSI,RSSI_peaks,RSSI_diffs_peaks,peak_ratio_diffs_RSSI,RSSI_values_count,y_track1,y_track2
-58,0.9984555975339683,-0.4126772434332085,4,3,-2,0.002785515320334262,0.3618168887159781,1.0942622651651464,5,0.07520891364902507,0.0,0.3539249063903865,3,3.0,0.7388888888888889,1.0,0.8052873116602468,3.0,175,7,10,1.4285714285714286,5,1.0,2.0
-56,1.0906130057885162,0.0385851822711808,3,2,-2,-0.002785515320334262,0.17502259690701957,-0.47179545655887534,4,0.019498607242339833,0.0,0.17395537599995542,2,1.5,0.9805555555555555,0.5,0.4996217705227094,1.0,120,1,3,3.0,4,1.0,2.0
-46,4.61738528970458,0.3061206288380565,13,12,-10,0.005571030640668524,0.9873699031946399,3.027332203568738,22,0.11142061281337047,0.0,0.9810789005769539,12,7.0,4.211111111111111,4.5,2.073614367043659,7.0,61,2,4,2.0,7,1.0,2.0
-50,2.437262175798953,1.650257231878002,7,7,-6,0.002785515320334262,0.49227235731196717,2.9484901961283545,13,0.04178272980501393,0.0,0.4905038596781089,7,6.0,1.3555555555555556,1.0,2.12556455826635,6.0,172,2,2,1.0,3,1.0,2.0
-46,3.6147161492302784,1.7301430913491196,10,10,-10,0.002785515320334262,0.7482518428253864,-0.004519055008916298,20,0.0584958217270195,0.0,0.7459670356173034,10,10.0,1.9777777777777779,0.0,3.614716149230278,10.0,188,1,2,2.0,3,1.0,2.0
-52,2.445984363435883,0.26322535728508767,7,3,-5,-0.011142061281337047,0.3876772907566976,-7.276083013575559,8,0.03899721448467967,0.0,0.3858717980890623,5,4.0,2.077777777777778,2.0,1.681452928457197,4.0,128,2,2,1.0,4,1.0,2.0
-53,2.4094720491334938,1.0908568769868838,7,4,-7,0.0,0.4478360225172455,-8.373600629358913,11,0.04456824512534819,0.0,0.4456128079291637,7,5.5,1.8333333333333333,1.5,1.699673171197595,5.0,120,1,4,4.0,5,1.0,2.0
-55,1.1418491338370602,-0.6164419534503182,4,3,-1,0.005571030640668524,0.18274339238837575,11.775867788229151,4,0.016713091922005572,0.0,0.18206278148599656,3,3.0,0.8805555555555555,1.0,0.7562037660594326,3.0,121,1,3,3.0,5,1.0,2.0
-56,0.5,0.0,1,1,-1,0.0,0.1055559627938519,0.0,2,0.011142061281337047,0.0,0.10496626006360317,1,0.5,0.5,0.5,0.0,0.0,180,2,2,1.0,2,1.0,2.0
-56,1.18133634311129,-1.575818043794851,4,1,-4,-0.008356545961002786,0.21744868034845402,-16.952383644327682,5,0.013927576601671309,0.0,0.21716303335440648,4,3.0,0.6,0.0,1.0519822558706333,3.0,248,1,1,1.0,3,1.0,2.0
-58,0.35153982265680833,2.0228465319712337,1,1,0,0.002785515320334262,0.05270442319895404,18.868036286166337,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.14444444444444443,0.0,0.35153982265680833,1.0,308,0,1,0.0,2,1.0,1.0
-59,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,360,0,0,0.0,1,1.0,2.0
-56,1.4572509210542912,1.544239626610685,4,3,-4,-0.002785515320334262,0.2742282891195314,-4.967229797068319,7,0.025069637883008356,0.0,0.27309417222899485,4,4.0,0.8555555555555555,0.0,1.4572509210542912,4.0,232,2,2,1.0,3,1.0,2.0
-56,1.3085190950927015,-0.8959077140589844,4,4,-1,0.008356545961002786,0.22990206442299,14.332579472323198,5,0.019498607242339833,0.0,0.22922607923611124,4,3.0,0.9,1.0,1.1060440015358037,3.0,172,1,3,3.0,4,1.0,2.0
-57,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,360,0,0,0.0,1,1.0,2.0
-56,0.8041126924891947,0.0452178151586353,2,2,-1,0.002785515320334262,0.1396096277007428,7.105816773997501,3,0.013927576601671309,0.0,0.138941102098495,2,1.0,0.6472222222222223,1.0,0.47783429898234664,1.0,127,1,2,2.0,3,1.0,2.0
-48,3.5978345682155695,0.7470931843483066,9,9,-7,0.0,0.6154917412650308,4.515758016498011,16,0.055710306406685235,0.0,0.6129652888423069,9,8.0,2.661111111111111,1.0,3.136990576419255,8.0,120,1,3,3.0,4,1.0,2.0
-60,0.47426844250440653,0.6676949977832832,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296597,1,1.0,0.3416666666666667,0.0,0.4742684425044065,1.0,237,1,1,1.0,2,0.0,0.0
-61,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,360,0,0,0.0,1,0.0,0.0
-61,0.47426844250440653,-0.6676949977832835,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296596,1,1.0,0.3416666666666667,0.0,0.47426844250440653,1.0,237,0,1,0.0,2,0.0,0.0
-61,0.47426844250440653,-0.6676949977832832,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296597,1,1.0,0.3416666666666667,0.0,0.47426844250440653,1.0,237,0,1,0.0,2,0.0,0.0
-60,0.24944382578492946,3.474396144861476,1,1,0,0.002785515320334262,0.05270442319895404,18.868036286166337,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.06666666666666667,0.0,0.24944382578492943,1.0,336,0,1,0.0,2,0.0,0.0
-60,0.7555912981741804,-17.51167777657832,14,13,-14,0.0,1.0315361614445167,-1.385622167356881,27,0.11142061281337047,0.0,1.025500999223297,14,14.0,0.06388888888888888,0.0,0.7555912981741805,14.0,351,5,6,1.2,4,0.0,0.0
-53,0.38360497621613004,16.616679629797833,8,8,-8,0.0,0.6109493047093114,0.0,16,0.06128133704735376,0.0,0.6078681194588839,8,7.0,0.030555555555555555,0.0,0.38247690158611347,7.0,355,3,4,1.3333333333333333,3,0.0,0.0
-59,0.47237742547539824,0.6938895893424871,1,1,0,0.002785515320334262,0.05270442319895404,18.868036286166333,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.33611111111111114,0.0,0.47237742547539824,1.0,239,0,1,0.0,2,0.0,0.0
-59,0.47608712502785033,0.6418059625907411,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.86803628616633,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.3472222222222222,0.0,0.4760871250278503,1.0,235,0,0,0.0,2,0.0,0.0
-60,0.4519419688520602,-0.9465325357243081,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.86803628616633,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.2861111111111111,0.0,0.45194196885206017,1.0,257,0,0,0.0,2,0.0,0.0
-56,1.8154663890792755,0.43602200295217336,5,5,-4,0.005571030640668524,0.34199503954244675,4.268680698477656,9,0.027855153203342618,0.0,0.3409042884653364,5,3.0,1.4694444444444446,1.0,1.2060770761357862,3.0,123,1,2,2.0,4,0.0,0.0
-59,0.5105068892293396,-0.03635381208578732,2,1,-2,0.0,0.18282829060080155,-2.7348065135703234,3,0.027855153203342618,0.0,0.18069386897188694,2,1.0,0.4888888888888889,0.0,0.49987652796453297,1.0,184,3,5,1.6666666666666667,3,0.0,0.0
-59,0.47426844250440653,-0.6676949977832832,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296596,1,1.0,0.3416666666666667,0.0,0.47426844250440653,1.0,237,0,1,0.0,2,0.0,0.0
-59,0.4733320292105143,-0.6807530493122723,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296596,1,1.0,0.3388888888888889,0.0,0.4733320292105143,1.0,238,0,1,0.0,2,0.0,0.0
-59,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,360,0,0,0.0,1,0.0,0.0
-59,0.3799671038392666,1.7106744068954232,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.86803628616633,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.175,0.0,0.3799671038392666,1.0,297,0,0,0.0,2,0.0,0.0
-57,0.9018114486348513,-10.89419020526744,17,14,-14,0.0,1.0712760204437117,0.0,28,0.10027855153203342,0.0,1.0665723248239443,14,14.0,0.3861111111111111,0.0,0.8713504135592504,14.0,236,2,4,2.0,4,0.0,0.0
-57,0.36045881256470275,0.03912012459135582,4,3,-4,0.0,0.2792748269525188,-4.603760030018307,7,0.027855153203342618,0.0,0.27788220419698995,4,3.0,0.125,0.0,0.3550234734023465,3.0,317,1,3,3.0,3,0.0,0.0
-59,0.4920353294552117,0.36131100174171404,1,1,0,0.002785515320334262,0.05270442319895404,18.868036286166333,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.4111111111111111,0.0,0.49203532945521167,1.0,212,0,1,0.0,2,0.0,0.0
-59,0.4874980215217846,-0.45584230583857127,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.868036286166333,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.3888888888888889,0.0,0.4874980215217846,1.0,220,0,0,0.0,2,0.0,0.0
-59,0.4651761912317621,-0.7882318002899991,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296596,1,1.0,0.31666666666666665,0.0,0.4651761912317621,1.0,246,1,1,1.0,2,0.0,0.0
-56,1.2554049811382249,-7.9525268111199505,18,14,-14,0.005571030640668524,1.470213879745729,0.021940075399585517,28,0.19498607242339833,0.0,1.4572372216424763,14,15.0,0.5416666666666666,0.0,1.1394138356580057,15.0,195,2,8,4.0,6,1.0,1.0
-58,1.2503055182190026,0.24772172260942185,3,0,-2,-0.008356545961002786,0.11771892261345647,-15.154392861995756,2,0.008356545961002786,0.0,0.11771892261345647,2,2.0,1.025,1.0,0.841254024259815,2.0,132,0,1,0.0,3,1.0,1.0
-60,0.48812282152024905,-0.44387735445735843,1,1,0,0.002785515320334262,0.05270442319895404,18.86803628616633,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.39166666666666666,0.0,0.48812282152024905,1.0,219,0,1,0.0,2,1.0,1.0
-59,0.4297573245736382,1.1893016869885251,1,1,0,0.002785515320334262,0.052704423198954034,18.868036286166344,1,0.002785515320334262,0.0,0.052704423198954034,1,1.0,0.24444444444444444,0.0,0.4297573245736381,1.0,272,0,1,0.0,2,1.0,1.0
-57,1.565602475442317,-3.5519102115581433,18,14,-18,-0.008356545961002786,1.663113610440226,-2.2211695310587913,32,0.2200557103064067,0.0,1.6485121162592238,18,13.0,1.0666666666666667,0.0,1.457166199626293,13.0,186,4,7,1.75,8,1.0,2.0
-59,0.4998765279645329,-0.04445542244744909,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.868036286166337,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.4888888888888889,0.0,0.49987652796453297,1.0,184,0,0,0.0,2,1.0,1.0
-57,0.9104333522498443,-0.9955093896870478,3,2,0,0.008356545961002786,0.11771892261345647,15.154392861995756,2,0.008356545961002786,0.0,0.11771892261345647,2,2.0,0.5111111111111111,0.0,0.7992280225935307,2.0,246,0,2,0.0,3,1.0,1.0
-57,0.4651761912317621,0.7882318002899991,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296596,1,1.0,0.31666666666666665,0.0,0.4651761912317621,1.0,246,0,1,0.0,2,1.0,1.0
-57,0.47426844250440653,-0.6676949977832832,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296597,1,1.0,0.3416666666666667,0.0,0.47426844250440653,1.0,237,0,1,0.0,2,1.0,1.0
-53,0.8186860897683843,0.628751375587905,7,6,-6,-0.002785515320334262,0.49789868890583494,-0.005783653680655469,12,0.06963788300835655,0.0,0.49301260507198374,6,5.0,0.6055555555555555,1.0,0.5527428799704477,5.0,148,4,8,2.0,5,1.0,1.0
-56,0.9319392697322803,-8.862234324542346,17,15,-15,-0.005571030640668524,1.1777756972972668,0.03124023293904144,30,0.1392757660167131,0.0,1.1695250704995257,15,14.0,0.35833333333333334,0.0,0.8768234967451799,14.0,248,5,7,1.4,5,1.0,1.0
-54,2.1980613652562333,-4.293081055320676,17,17,-12,0.005571030640668524,1.119576195606185,6.182014551266346,29,0.0947075208913649,0.0,1.1155771509120422,17,12.0,0.9638888888888889,0.0,2.0086829263886905,12.0,232,1,2,2.0,5,1.0,2.0
-57,0.900612788639895,-10.899249753196486,15,14,-15,-0.005571030640668524,1.0841846838978402,-1.3659634356505184,29,0.08356545961002786,0.0,1.0809737643167956,15,14.0,0.36944444444444446,0.0,0.8593665123037643,14.0,240,1,1,1.0,4,1.0,2.0
-58,0.4733320292105143,-0.6807530493122723,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296596,1,1.0,0.3388888888888889,0.0,0.4733320292105143,1.0,238,0,1,0.0,2,1.0,2.0
-58,0.49826086429589156,0.16724840200140412,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.86803628616633,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.4583333333333333,0.0,0.4982608642958916,1.0,195,0,0,0.0,2,1.0,2.0
-59,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,360,0,0,0.0,1,1.0,2.0
-52,3.326307410275593,0.6547133229629372,7,7,-7,0.0,0.5224753596034531,0.0,14,0.03899721448467967,0.0,0.5210179638507616,7,7.0,2.411111111111111,0.0,3.3263074102755925,7.0,236,1,1,1.0,2,1.0,2.0
-56,0.8451751224771828,-12.081689918927909,17,14,-14,0.0,1.0995060932187095,-0.012573722763241419,28,0.12256267409470752,0.0,1.0926536688007888,14,14.0,0.21666666666666667,0.0,0.8384840818736845,14.0,299,2,6,3.0,6,1.0,2.0
-51,2.587267017005386,2.4582227371687075,9,9,-1,0.022284122562674095,0.4774051467558987,18.49684987976464,10,0.027855153203342618,0.0,0.47711250948537043,9,8.0,1.1666666666666667,0.0,2.358200820776532,8.0,199,0,1,0.0,3,1.0,2.0
-51,3.3512435502859725,1.165031299521872,8,2,-8,-0.016713091922005572,0.43489736069690793,-16.952383644327696,10,0.027855153203342618,0.0,0.43432606670881285,8,8.0,2.05,0.0,3.3512435502859734,8.0,246,0,1,0.0,3,1.0,2.0
-57,0.8001543061061702,0.2654900993651694,2,1,-2,-0.005571030640668524,0.12915903197069226,-10.212917182265008,3,0.011142061281337047,0.0,0.12879808380720772,2,1.0,0.6611111111111111,1.0,0.47333202921051437,1.0,145,1,1,1.0,3,1.0,2.0
-57,0.9414822828332401,0.5905705393610576,2,2,-2,0.002785515320334262,0.1583094399819813,0.6492859964507909,4,0.013927576601671309,0.0,0.15772019684559407,2,2.0,0.7166666666666667,0.0,0.9414822828332399,2.0,225,1,2,2.0,3,1.0,2.0
-48,5.0052680580897295,0.6470543623820746,11,10,-11,0.0,0.7863742118827436,-1.8903042139791544,21,0.06128133704735376,0.0,0.7839827796858135,11,10.0,3.7583333333333333,1.0,4.514782817466294,10.0,123,1,2,2.0,3,1.0,2.0
-58,0.4714045207910316,0.7071067811865328,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.868036286166333,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.3333333333333333,0.0,0.47140452079103173,1.0,240,0,0,0.0,2,1.0,2.0
-59,0.47426844250440653,-0.6676949977832836,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296596,1,1.0,0.3416666666666667,0.0,0.47426844250440653,1.0,237,0,1,0.0,2,1.0,2.0
-49,3.9412340221412827,0.3777518412007457,25,14,-13,0.0,1.420110239355384,-0.4318394808466826,27,0.1894150417827298,0.0,1.4074214130346503,14,15.0,3.0194444444444444,1.0,3.0771848105085744,15.0,133,2,6,3.0,7,1.0,2.0
-59,0.46517619123176207,0.7882318002899993,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296597,1,1.0,0.31666666666666665,0.0,0.4651761912317621,1.0,246,0,1,0.0,2,1.0,3.0
-49,4.611137048119825,-0.20203087233382117,10,9,0,0.027855153203342618,0.47711250948537054,18.54724585844496,9,0.027855153203342618,0.0,0.47711250948537054,9,10.0,4.186111111111111,0.0,4.611137048119825,10.0,197,0,2,0.0,3,1.0,3.0
-49,4.495055582677263,-0.400794355971852,12,9,-8,-0.008356545961002786,0.6696253689290885,1.456828760392286,17,0.0584958217270195,0.0,0.6671178347295902,9,8.0,3.4611111111111112,1.0,3.4997839439486813,8.0,123,0,2,0.0,4,1.0,3.0
-48,5.154597612152657,0.049218217611109866,25,13,-14,-0.019498607242339833,1.2296969639944275,-2.578417302518858,27,0.14206128133704735,0.0,1.2216191760472572,14,19.5,4.9222222222222225,5.5,1.6781456550330107,18.0,168,2,4,2.0,6,1.0,3.0
-47,5.9924953066314535,0.1001252348643504,12,12,0,0.033426183844011144,0.6324530783874488,18.8680362861663,12,0.033426183844011144,0.0,0.6324530783874488,12,12.0,5.7,0.0,5.992495306631454,12.0,189,0,1,0.0,2,1.0,3.0
-47,5.042424185515006,1.4286967014382923,13,1,-12,-0.033426183844011144,0.6368421523442278,-18.478444004303586,13,0.03899721448467967,0.0,0.6365252972437452,12,12.0,2.808333333333333,1.0,4.696267726136953,12.0,163,0,2,0.0,3,1.0,3.0
-49,2.5772494070564536,3.364654703851355,11,10,-1,0.027855153203342618,0.5323031590307472,18.311232021351465,11,0.033426183844011144,0.0,0.5319823802605882,10,10.0,0.9805555555555555,0.0,2.401888081910706,10.0,214,0,2,0.0,3,1.0,2.0
-49,4.626005896619194,0.5800956684383195,24,14,-14,-0.027855153203342618,1.545702505428135,-0.4739212501911948,28,0.21727019498607242,0.0,1.530609619471115,14,15.0,3.1805555555555554,2.0,3.8308919359192783,15.0,123,2,7,3.5,6,1.0,2.0
-57,0.8018304675961323,-0.07017863667454419,2,2,-1,0.002785515320334262,0.1179822762370327,11.801961487831196,3,0.008356545961002786,0.0,0.11771892261345647,2,1.0,0.6444444444444445,1.0,0.47868131618973375,1.0,128,1,1,1.0,3,1.0,2.0
-58,0.4694033512586372,0.7337920437101111,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.868036286166333,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.3277777777777778,0.0,0.4694033512586372,1.0,242,0,0,0.0,2,1.0,2.0
-57,0.831623245359473,0.015573679891558723,2,2,-1,0.002785515320334262,0.1179822762370327,11.801961487831194,3,0.008356545961002786,0.0,0.11771892261345647,2,1.0,0.6916666666666667,1.0,0.4618050334165803,1.0,126,1,1,1.0,3,1.0,2.0
-58,0.17950549357115014,5.1994694689574805,1,0,-1,-0.002785515320334262,0.05270442319895404,-18.868036286166333,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.03333333333333333,0.0,0.17950549357115012,1.0,348,0,0,0.0,2,1.0,2.0
-45,7.043273978295416,0.6400819601474822,16,14,-14,-0.005571030640668524,1.0529026835898165,-0.0032175977981505543,28,0.08913649025069638,0.0,1.049137638062244,14,14.0,5.263888888888889,2.0,6.30474480837769,14.0,144,2,3,1.5,4,1.0,2.0
-57,1.0279429296739515,-1.98061787900637,4,3,-1,0.008356545961002786,0.1748451791250721,13.926969962851016,4,0.013927576601671309,0.0,0.17448980237733513,3,3.0,0.5833333333333334,0.0,0.8522845117030398,3.0,208,1,2,2.0,3,1.0,2.0
-58,0.8806519400456531,-0.20122637701201698,2,2,-2,-0.002785515320334262,0.1583094399819813,-0.6492859964507884,4,0.013927576601671309,0.0,0.15772019684559405,2,1.0,0.7861111111111111,1.0,0.4100493044729687,1.0,160,1,1,1.0,3,1.0,2.0
-58,0.7121899368657489,-0.23049255116361422,2,1,-2,-0.002785515320334262,0.1179822762370327,-11.8019614878312,3,0.008356545961002786,0.0,0.11771892261345646,2,1.0,0.5305555555555556,1.0,0.4990654847058564,1.0,169,1,1,1.0,3,1.0,2.0
-59,0.46517619123176207,0.7882318002899994,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296597,1,1.0,0.31666666666666665,0.0,0.4651761912317621,1.0,246,0,1,0.0,2,1.0,1.0
-55,1.2861441080480316,-6.405219456306816,18,14,-14,0.005571030640668524,1.6060374062415632,0.34193996844677355,28,0.27298050139275765,0.0,1.5826777411996689,14,14.0,0.3888888888888889,0.0,1.251172289800822,14.0,287,6,11,1.8333333333333333,7,1.0,2.0
-58,0.891311802005932,-4.547543862420618,12,12,-12,-0.002785515320334262,0.9034092260777167,0.005472127768724051,24,0.0807799442896936,0.0,0.8997947485168452,12,11.0,0.5805555555555556,1.0,0.7409901200587571,11.0,161,3,4,1.3333333333333333,4,1.0,2.0
-55,2.0921646153631834,-3.238765247700134,18,14,-13,0.013927576601671309,1.731994810214512,0.8149105391721354,27,0.2479108635097493,0.0,1.7142170818638605,14,16.0,1.1916666666666667,1.0,1.741467293213781,16.0,155,2,7,3.5,8,1.0,2.0
-52,1.135074914588634,-9.446628522575525,17,13,-13,-0.002785515320334262,1.4073001220997818,0.00493859233985477,26,0.17548746518105848,0.0,1.3963185676349033,13,14.0,0.4388888888888889,0.0,1.1287352257622436,14.0,230,2,6,3.0,4,1.0,2.0
-54,1.10937364153977,-7.582546654849892,16,13,-13,0.0,1.364083660917939,-0.01975399937442119,26,0.1894150417827298,0.0,1.3508686745682326,13,13.0,0.5,0.0,1.0540925533894598,13.0,222,3,9,3.0,7,1.0,2.0
-53,0.47718794340734694,2.2542244436369114,6,4,-3,-0.002785515320334262,0.4053857974869392,1.4840308385355518,7,0.06963788300835655,0.0,0.3993694644684742,4,4.0,0.18055555555555555,0.0,0.4511217158031032,4.0,301,3,10,3.3333333333333335,6,1.0,2.0
-44,0.4999922838910789,-0.01111128258285763,1,1,-1,0.0,0.18282829060080155,0.0,2,0.033426183844011144,0.0,0.1797466942050326,1,1.0,0.49722222222222223,0.0,0.4999922838910789,1.0,181,5,6,1.2,2,0.0,0.0
-43,0.47705856720449946,-0.6018256888837173,2,2,-1,0.0,0.3500895229719215,0.38951076057929696,3,0.116991643454039,0.0,0.3299630728682083,2,1.0,0.2972222222222222,0.0,0.45703519868770076,1.0,253,19,21,1.105263157894737,3,0.0,0.0
-43,0.41230120537128834,-1.2215783570351249,3,2,-2,0.0,0.4478360225172455,0.0,4,0.1671309192200557,0.0,0.41548087670159517,2,2.0,0.18611111111111112,0.0,0.3962692531444426,2.0,294,23,31,1.3478260869565217,4,0.0,0.0
-43,0.4554115626090588,-0.8883986502705711,2,1,-1,-0.002785515320334262,0.2842044777868459,-0.09193823315959973,2,0.0807799442896936,0.0,0.2724968713402919,1,1.0,0.2861111111111111,0.0,0.45194196885206017,1.0,257,14,15,1.0714285714285714,3,0.0,0.0
-44,0.25420840580171006,-3.387421861190567,1,1,-1,0.002785515320334262,0.1179822762370327,1.6252727968208316,2,0.013927576601671309,0.0,0.11719043993293943,1,1.0,0.06944444444444445,0.0,0.25420840580171006,1.0,335,2,3,1.5,2,0.0,0.0
-43,0.19436506316151,-4.02012859878178,2,1,-1,0.0,0.1055559627938519,0.0,2,0.011142061281337047,0.0,0.1049662600636032,1,1.0,0.03888888888888889,0.0,0.19333014045894797,1.0,346,1,2,2.0,3,0.0,0.0
-43,0.3848600836026221,-1.5891179376224274,2,2,-1,0.0,0.2111119255877038,1.7763089363902893,3,0.03899721448467967,0.0,0.20747882395026268,2,1.0,0.17777777777777778,0.0,0.3823255674241168,1.0,296,5,7,1.4,3,0.0,0.0
-44,0.19982631347136331,-4.587317109255678,1,1,-1,0.0,0.0746393370862076,0.0,2,0.005571030640668524,0.0,0.07443113769296597,1,1.0,0.041666666666666664,0.0,0.19982631347136337,1.0,345,0,1,0.0,2,0.0,0.0
-44,0.41197356981027583,-1.3754927699066355,1,1,-1,-0.002785515320334262,0.09137169619418788,-3.5600082027084348,2,0.008356545961002786,0.0,0.09103139074299828,1,1.0,0.21666666666666667,0.0,0.41197356981027583,1.0,282,1,1,1.0,2,0.0,0.0
-44,0.41197356981027583,1.3754927699066355,1,1,-1,0.002785515320334262,0.09137169619418788,3.5600082027084348,2,0.008356545961002786,0.0,0.09103139074299828,1,1.0,0.21666666666666667,0.0,0.41197356981027583,1.0,282,1,2,2.0,2,0.0,0.0
-44,0.4407397681284009,-1.071430935827554,1,1,-1,-0.002785515320334262,0.1179822762370327,-1.625272796820835,2,0.013927576601671309,0.0,0.11719043993293943,1,1.0,0.2638888888888889,0.0,0.4407397681284009,1.0,265,2,2,1.0,2,0.0,0.0
-44,0.49346813723799415,-0.3264873635263902,1,1,-1,0.0,0.2111119255877038,0.0,2,0.04456824512534819,0.0,0.20635386270141648,1,1.0,0.41944444444444445,0.0,0.49346813723799404,1.0,209,8,8,1.0,2,0.0,0.0
-44,0.39577241246597245,1.544097293955924,1,1,-1,0.0,0.12927912407657152,0.0,2,0.016713091922005572,0.0,0.12819424511424904,1,1.0,0.19444444444444445,0.0,0.39577241246597245,1.0,290,3,3,1.0,2,0.0,0.0
-44,0.4519419688520602,-0.946532535724308,1,1,0,0.002785515320334262,0.05270442319895404,18.868036286166333,1,0.002785515320334262,0.0,0.05270442319895404,1,1.0,0.2861111111111111,0.0,0.45194196885206017,1.0,257,0,1,0.0,2,0.0,0.0
-44,0.23953401263677887,-3.6645224956374496,1,1,-1,0.0,0.16689863152028125,0.0,2,0.027855153203342618,0.0,0.16455772131188778,1,1.0,0.06111111111111111,0.0,0.2395340126367789,1.0,338,4,5,1.25,2,0.0,0.0
-44,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,360,0,0,0.0,1,0.0,0.0
-44,0.4999922838910789,0.011111282582857571,1,1,-1,0.0,0.2111119255877038,0.0,2,0.04456824512534819,0.0,0.2063538627014165,1,1.0,0.49722222222222223,0.0,0.4999922838910789,1.0,181,7,8,1.1428571428571428,2,0.0,0.0
-44,0.49826086429589156,-0.16724840200140403,1,1,-1,0.0,0.1055559627938519,0.0,2,0.011142061281337047,0.0,0.10496626006360317,1,1.0,0.4583333333333333,0.0,0.4982608642958916,1.0,195,1,2,2.0,2,0.0,0.0
-44,0.354327305617522,-1.991253692192596,1,1,-1,0.0,0.23603030823749147,0.0,2,0.055710306406685235,0.0,0.229361435657258,1,1.0,0.14722222222222223,0.0,0.35432730561752196,1.0,307,9,10,1.1111111111111112,2,0.0,0.0
-44,0.4977650668019955,-0.18973698787508395,1,1,-1,0.002785515320334262,0.24184305371752915,0.16237162376124237,2,0.0584958217270195,0.0,0.23467863253287516,1,1.0,0.4527777777777778,0.0,0.4977650668019955,1.0,197,10,9,0.9,2,0.0,0.0
-44,0.49152540343528756,0.3729885211466512,1,1,-1,0.0,0.3077458706325154,0.0,2,0.0947075208913649,0.0,0.2928105298276969,1,1.0,0.4083333333333333,0.0,0.49152540343528756,1.0,213,16,17,1.0625,2,0.0,0.0
-44,0.4977650668019955,-0.18973698787508395,1,1,-1,-0.002785515320334262,0.32958661744287554,-0.052447858322009384,2,0.10863509749303621,0.0,0.3111808366299485,1,1.0,0.4527777777777778,0.0,0.4977650668019955,1.0,197,19,19,1.0,2,0.0,0.0
